category,title,context,group,url,contact
行政專用服務-行政資訊服務,中央研究院院本部應用系統委外開發自我檢查表,"應用系統委外開發需要綜合考量本院政策目標、業務需求、技術環境、經費預算等因素，為避免採購需求規格或契約書約定有所遺漏或不足，導致辦理採購時需與業務單位討論補充資料而延誤時程，或履約時與承包廠商因責任不明而衍生爭端，爰建立本檢查表以供中研院院本部各處室於應用系統委外準備階段有所依循，並供中研院各所(中心)參考。
   
本檢查表適用於各種特定應用目的之委外客製化程式開發案，包含行政自動化系統、網站、手機應用系統、電腦應用系統等委外開發案。

中研院院本部各處室於委外準備階段，依本檢查表自行檢查及儘早與資訊服務處共同討論，並於簽請同意委外開發之公文檢附本檢查表的查填結果，以提高委外採購案之審核效率與整體品質。

中研院各所(中心)於研擬委外採購文件(如契約、需求書、規格書、採購須知、評分項目等)時，可參考本檢查表之各項檢核重點自行檢查有否疏漏，以提高委外採購案之整體品質。

詳細說明與相關附件請參考https://its.sinica.edu.tw/pages/3437。",資訊,https://its.sinica.edu.tw/pages/3437,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,圖示資料,資訊服務處提供圖示資料下載，內容包含電子賀卡圖檔，以及各種院區照片，供院內同仁使用，下載不需要登入帳號密碼，提供院內同仁非商業運用，詳細下載網址請參考：https://its.sinica.edu.tw/pages/1733。,資訊,https://its.sinica.edu.tw/pages/1733,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,電腦教室使用說明,"資訊服務處管理之電腦教室位於國家生技園區生物資訊中心(D棟)
1)生技園區生物資訊中心電腦教室，可依據中央研究院國家生技園區D棟電腦教室使用與管理規範申請借用，並於使用日1週前，向資訊服務處提出申請，請至資訊服務處網頁點選下載專區之服務申請表單，下載中央研究院國家生技園區Ｄ棟電腦教室使用申請表。遞送資訊服務處辦理。

相關申請文件與詳細說明，請參考網頁：https://its.sinica.edu.tw/posts/165678。",資訊,https://its.sinica.edu.tw/posts/165678,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,授權軟體列表,中央研究院聯合採購之授權軟體項目、各軟體下載及使用說明，可至https://its.sinica.edu.tw/pages/1732查詢。,資訊,https://its.sinica.edu.tw/pages/1732,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,重要記事,資訊服務處各年度重要記事，請至https://its.sinica.edu.tw/pages/1664依照年度瀏覽相關資訊。,資訊,https://its.sinica.edu.tw/pages/1664,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,重要措施,資訊服務處自109年度起，每半年發布重要措施資訊，文件中會將資訊服務處近半年將推出的新服務或政策有修改、變革的事項，條列提供給中研院同仁參考，且可以定期讓中研院同仁獲得最新、最有效的資訊，並保持措施的時效性和適用性。詳細資訊請至https://its.sinica.edu.tw/pages/3124瀏覽。,資訊,https://its.sinica.edu.tw/pages/3124,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,服務申請表單,資訊服務處各項服務紙本申請表，包含宿舍網路申請、大量訊息傳遞申請表...等等，請至https://its.sinica.edu.tw/pages/1724下載。,資訊,https://its.sinica.edu.tw/pages/1724,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,應用系統基礎資訊服務 ,"提供應用系統開發所需基本資訊與需求，包括認證、集中授權與介接等服務。服務包含：
1.認證：搭配可靠商業產品，提供FIDO無密碼MFA解決方案。
2.授權：授權集中管理，並可依IP、在職狀態及客製條件過濾權限，降低資安風險。
3.介接：資料涵蓋組織、人事、財務、事務等領域，避免複製資料衍生的同步與安全問題。
申請方式：請至本處網頁的「下載專區」下載「中央研究院應用系統基礎資訊服務介接申請表」，填寫並傳送至本處服務台。使用說明於申請完成回函內提供。",資訊,https://its.sinica.edu.tw/posts/183821,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,網路投票 ,"提供記名或匿名網路投票，記名投票需使用SSO帳號登入，匿名投票則由系統生成密碼登入。
由發起者創建投票活動並進行投票設定(基本資料、投票顯示及流程、投票規則、結果顯示)與候選人設定。系統支援分組和不分組投票功能，分組投票可各自統計分組結果，完成後系統保存投票結果。",資訊,https://its.sinica.edu.tw/pages/4399,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,員工帳號(SSO)申請與密碼設定,"有關院內FIDO無密碼驗證機制，我們提供下列QA給同仁參考

FIDO是什麼？
FIDO (Fast IDentity Online) 使用生物辨識，是一種標準化且更安全、便捷的身份認證技術，透過儲存在手機中的資訊進行身份驗證。

FIDO為什麼可以提高安全？
FIDO驗證的資訊都存在個人手機上，認證資訊不會被存取，因此可以大幅降低驗證資訊被攔截的風險。

使用FIDO是否就可以不用再輸入密碼登入？
自113年10月起，啟用FIDO即可無密碼登入，只要透過手機完成身分驗證即可；惟部分系統可能尚未加入FIDO驗證，仍須使用帳號密碼登入，我們會陸續整併。

所有的資訊服務系統都支援FIDO登入嗎？
院內各項行政資訊服務系統，都會陸續加入FIDO驗證。

要如何啟用FIDO服務？
請洽各單位管理者或資訊服務處服務台（02-27898855）。

設定FIDO需要特別的設備嗎？
可以使用隨身攜帶的智慧型手機來進行驗證，或自行購買FIDO認證的驗證裝置（FIDO KEY）。

請問可以註冊兩支以上的手機嗎？
可以，每人可以設定兩個行動裝置、一個FIDO KEY（需要自行購買，建議購買有指紋功能的裝置）。

我的行動裝置已經很老舊了，可以設定FIDO嗎？！
手機不支援：Android 6、ios 9以下的系統。

更換手機或是手機遺失，無法使用FIDO認證該怎麼辦？
原機還可以使用：至中研院入口網 - 帳號安全重設載具。
原機無法使用：洽詢各單位管理者或資訊處服務台。

假日值班或是臨時加班，忘記帶手機或手機故障，但資訊處服務台或資訊室沒有人可以發臨時登入驗證碼怎麼辦？
如經常需要假日值班或是加班人員，可事先設定第2行動裝置作為備援使用，請事先攜帶備用手機或是平板至資訊處服務台（或各單位資訊室）設定。

可以不要設定FIDO驗證機制嗎？
現階段我們會分批完成各單位設定，普及後就會全面啟用，屆時如果還沒完成設定，就無法順利登入使用，只能臨櫃辦理。

忘記帶手機或是手機臨時沒電、故障怎辦？
請通知各單位管理者或資訊服務處服務台，確認身分後提供您備援登入方式。

我手機有增加指紋（人臉）辨識功能，原本沒有開啟，或新增修改指紋、FACE ID，出現下列訊息，如何處理？
錯誤訊息：檢查到裝置上的「生物辨識」設定變更，請重新註冊此載具。(12) Authenticator access denied.如果手機註冊FIDO後變更生物辨識設定，FIDO push就會偵測到異動而失敗，需要重新註冊載具，請親洽各單位管理者或資訊處服務台協助設定。

有時候推播會失敗，要點兩三次才能成功？
因為推播機制會透過手機、網路與蘋果/安卓三方驗證，如推播臨時故障，可直接改用OTP輸入驗證碼方式亦可直接登入使用。

IDExpert APP開啟後要求我輸入PIN碼但我已經忘記了？
尚未註冊可移除APP重新安裝，如已註冊需要通知服務台協助解除註冊後重新設定。

選用FIDO KEY驗證時，會出現選擇密碼金鑰類型，是要選擇Windows Hello或外部金鑰，還是使用手機、平板或安全金鑰？
因為裝置有支援藍芽（可以感應其他載具），所以需要手動選擇要驗證的載具，請選擇：Windows Hello或外部金鑰，再透過接在電腦上的FIDO KEY完成驗證即可。",資訊,https://its.sinica.edu.tw/pages/3256,資訊服務處服務台 02-2789-8855
全院共用服務-綜合業務,AI服務平台—逐字稿（測試版）,"資料保留期限：轉檔資料將保留 1 個月，請使用者盡早自行備份，以免資料逾期刪除。測試期間，請務必提前下載轉檔結果，以免資料遺失。
音檔上限：每次上傳的音檔大小上限為 200 MB。音檔的前 30 秒 將作為語言判斷依據，請刪除不需要的音檔內容後再上傳，以確保準確性。
支援語系：目前支援的語言包括 中文、英語、法語、德語、西班牙語、義大利語、日語、荷蘭語 等，系統將自動識別語系並進行轉錄。
使用本服務即表示您同意並遵守 《AI服務平台-逐字稿使用條款》。
服務網址：https://asai.sinica.edu.tw/
登入方式：使用者須以 中央研究院員工 SSO 帳號 驗證登入。離職或退休後，無法繼續使用本服務。",資訊,https://its.sinica.edu.tw/pages/4667,資訊服務處服務台 02-2789-8855
全院共用服務-資安專區,資安政策介紹-學術區分艙管理措施,"為落實學研環境資安管控，學術研究區網段規劃採「分艙管理」方式，避免跨艙/跨區之橫向攻擊，請依實際情形執行，以各種分艙樣態（如：研究員、實驗室或樓層等）進行分艙，當⼀艙遭攻陷時，不影響其他艙為原則，將學術研究區之連網設備，以實體或邏輯方式進行分群與區隔。並依不同學術研究需求，決定各艙等級，導入合適控制措施，說明如下：
第1級：除符合公務行政區之防護標準外，實驗室內特定區域之網路須與其他網路（含Internet）以實體線路區隔方式進行實體隔離，不能互通（適用涉及不公開之特殊研究或高度機敏資訊）。
第2級：比照公務行政區之防護標準。
第3級：原則比照公務行政區之防護標準，未能比照公務行政區之防護標準，須敘明理由、相對應之防護措施，以及發生資安事件之緊急處置方式，並經單位資安長同意。
 
例外管理：若因特殊情形，須於艙間開放特定連線，須敘明理由、相對應之防護措施及發生資安事件之緊急處置方式，經單位資安長同意後進行列管；使用理由消滅後，須回復為分艙隔離狀態。",資訊,https://its.sinica.edu.tw/posts/186048,資訊服務處服務台 02-2789-8855
全院共用服務-網路資訊,GWS雲端服務,"為強化本院資訊系統韌性，本院導入Google Workspace雲端服務，功能包含了Gmail、雲端硬碟、文件、試算表、簡報等，容量50G。
(1)本服務的帳號登入帳號為：[SSO帳號]@as.edu.tw
(2)快速登入網址服務如下：
Mail：https://mail.sinica.edu.tw
Drive：https://drive.sinica.edu.tw
Calendar：https://calendar.sinica.edu.tw
(3)需綁定FIDO驗證才能登入。
(4)離職或退休後，均無法使用本服務。

服務限制
(1)敏感資料須加密後再上傳，如要分享必須以其他管道傳送密碼。
(2)檔案分享時，僅分享給必要的對象，並設定適當的權限及期限。

其他資訊
(1)本服務導入公告及說明手冊，請點選此連結查閱：https://drive.google.com/drive/folders/1o67DZDdxb22sIF1CbiZgB2nEre7BM1Tc?usp=sharing
(2)本服務相關QA及其他資訊說明，請瀏覽此網站：https://sites.google.com/as.edu.tw/gws/",資訊,https://its.sinica.edu.tw/pages/4532,資訊服務處服務台 02-2789-8855
全院共用服務-網路資訊,GWS雲端服務,"本院將於114年3月20日起正式導入GWS雲端服務以取代現行gate信箱及MySpace個人雲端服務。為確保導入過程順利,本
處規劃分批導入作業，詳細資訊請參考網頁說明https://its.sinica.edu.tw/pages/4532。",資訊,https://its.sinica.edu.tw/pages/4532,資訊服務處服務台 02-2789-8855
全院共用服務-網路資訊,GWS雲端服務,"常見問題
登入 GWS 帳號需使用指定入口，Gmail 可透過 https://mail.sinica.edu.tw 登入，Google Drive 則可使用 https://drive.sinica.edu.tw，亦可從 Google 首頁進行登入，帳號格式為 您的SSO@as.edu.tw。

使用 GWS 服務前需綁定 FIDO 驗證，未綁定者無法登入，如需協助請洽單位管理者。

若於 Google 首頁登入時出現「帳號不存在」，應確認輸入的帳號格式為 您的SSO@as.edu.tw，避免輸入錯誤導致無法登入。

GWS 帳號名稱與人事系統同步，使用者無法自行調整。如有錯誤或英文姓名大小寫問題，應聯繫單位兼辦人事進行修正。

GWS 不提供額外空間申請，亦不支援使用者自行購買額外儲存空間。

GWS 目前不開放 Google 表單的擴充功能，因 Extension 商店缺乏管制機制，無法確保安全性，因此未開放使用。

使用 Outlook 連接 GWS 可能會因 Outlook 內建的舊版瀏覽器（IE）導致驗證無法正常運行，若無法設定成功，應洽單位資訊人員協助處理。

GWS 導入後，原有的 Email 地址依然可使用，寄送至 @sinica.edu.tw、@gate.sinica.edu.tw、@as.edu.tw 的信件皆可正常接收。發送郵件時亦可透過設定使用 @sinica.edu.tw 或 @gate.sinica.edu.tw 作為寄件地址。

GWS 提供 IMAP/SMTP 服務，使用者如需設定外部郵件用戶端，可使用 IMAP 伺服器 imap.gmail.com（連接埠 993，SSL）與 SMTP 伺服器 smtp.gmail.com（連接埠 465，SSL）。

若原先於 Mail2000 設定信件轉寄，應取消舊設定，並於 GWS 重新設定轉寄功能。設定時應保留 @as.edu.tw 之轉寄地址，以確保信件轉遞功能正常運作。

使用 Gmail App 時，若郵件因手勢動作而意外消失，可能為「滑動封存」功能所致。建議調整手勢設定，Android 可至「一般設定的郵件滑動操作」修改，iOS 則可至「收件匣自訂之郵件滑動動作」調整設定。

GWS 內的 Gmail 提供封存功能，封存後的郵件不會刪除，而是移至「所有郵件」資料夾。使用者可透過搜尋關鍵字或至「所有郵件」查看封存的郵件，亦可透過「移至收件匣」功能將郵件還原。

Gmail 預設不會在收件匣顯示寄給自己或自己所屬群組的郵件，但這些郵件仍可在「寄件備份」或「所有郵件」內查找。如需顯示，可透過 Gmail 設定篩選器與標籤來管理信件顯示方式。

Gmail 具備「會話檢視」功能，會將相同主旨的郵件自動合併成串行顯示。若不希望郵件被自動合併，可於 Gmail 設定中關閉「會話檢視」，以讓每封郵件獨立顯示。

若已確認信箱在 Mlist 名單內但仍未收到郵件，應檢查「寄件備份」或「所有郵件」，因 Gmail 預設不會顯示寄給自己的郵件。如需此類郵件顯示於收件匣，可透過 Gmail 設定郵件篩選器與標籤。

GWS 信件搬遷無時間限制，使用者可選擇適當時間完成搬遷。如未即時搬遷，仍可於 Mail2000 下架前回查舊郵件，除非先前已設定轉寄不留備份。

進行信件搬遷後，應等待收到「中央研究院資訊服務處新舊郵件轉換完成通知」後再整理郵件，避免因未完成搬遷導致信件錯亂或重複搬遷。

使用 GWS 信件搬遷功能時，應確保搬遷作業完成後再進行信件整理，否則系統可能會判斷舊郵件不存在，進而發生重複搬遷的情況。

GWS 信件搬遷時間依資料量而定，開始搬移後可關閉頁面，不影響搬遷作業，系統會自動於背景繼續進行。

GWS 信件搬遷時，Mail2000 的「資料夾」結構會轉換為 Gmail 的「標籤 (Labels)」，由於 Gmail 不支援傳統的資料夾階層，建議使用者自行設定標籤命名方式，如「01_重要」、「02_工作郵件」等，以保持郵件分類的清晰度。

GWS 信件搬遷過程中，若同一封信件在 Mail2000 的不同信件匣內出現多次，搬遷至 Gmail 時可能只會搬移一封，因系統根據郵件 UID（唯一識別碼）判斷，若相同則視為同一封郵件，避免重複存放。

GWS 信件搬遷時，若 Mail2000 中的郵件未超過 25MB，仍可能因 Gmail 計算方式不同而超過 Gmail 上限，導致搬遷失敗。Gmail 針對單封郵件的附件大小限制為 25MB，使用者應特別留意。

GWS 版本的 Google Meet 提供 Education Plus 功能，支援 24 小時會議、最多 1000 人參與，並具備直播、分組討論室、意見調查、問與答、出席追蹤、自動錄製、轉錄稿及會議記錄等功能。詳細內容可參閱 Google 官方說明（https://support.google.com/a/answer/10037875?hl=zh-Hant&co=DASHER._Family%3DEducation&oco=0）。",資訊,https://its.sinica.edu.tw/pages/4532,資訊服務處服務台 02-2789-8855
全院共用服務-網路資訊,電子郵件使用規範,"1、 本院電子郵件服務限公務或學術用途使用。
2、 本院電子郵件帳號分為員工帳號、業務帳號及alum帳號。
3、 員工帳號供本院具有SSO帳號之人員使用。
4、 業務帳號供本院各單位執行本院學術研究或行政業務所需之電子郵件聯繫人員使用，相關規定如下：
（1） 限本院助研究員以上/研究助技師以上/一級單位主管/院本部單位主管或單位資訊業務主管申請。
（2） 申請者於申請時，得指派業務帳號承辦人員，代為行使申請、登入及收發等電子郵件相關業務操作行為。
（3） 人員資料未登錄於本院人事系統或登錄為離職，得由符合本院業務帳號申請資格者，申請業務帳號供該等人員使用。
（4） 帳號申請用途須與表單填寫內容一致。
（5） 帳號申請使用期限為1年，期滿可再申請延用；未申請延長者，於期滿自動關閉。
（6） 帳號需求消滅時，須申請完成關閉程序。
（7） 帳號申請與使用人，須配合資訊服務處所進行之帳號清查程序。
（8） 帳號申請內容或使用人如有異動更新，須申請異動更新程序，或於帳號清查時，配合進行資料更新。

5、 正職人員退休時資訊服務處主動提供alum帳號。其他TIGP學程校友如有需要由國際事務處提出申請，並每年清查帳號，未申請延長者，於期滿自動關閉。
6、 正職人員退休後，電子郵件地址予以保留，提供轉寄服務。惟退休人員過世後，其電子郵件轉寄設定及alum帳號將予以刪除。
7、 離職時如有電子郵件轉寄服務需要，可提出延長申請。服務每年清查，未申請延長者，於期滿自動關閉。
8、 帳號使用者有義務維持帳號及密碼的機密安全。利用該密碼及帳號所進行的一切行為，使用者需負完全責任。
9、 若帳號或密碼遭到盜用或有其他任何安全問題發生時，請即通知資訊服務處。
10、 為維護帳號使用權益，請勿將帳號提供他人使用。
11、 使用本服務傳遞敏感資訊須以加密檔案傳送。如為密碼加密，密碼須另以其他管道或方式傳遞。
12、 使用本服務時，應符合一般網路禮儀，遵守現行法令，並禁止發送下列各款的電子郵件：
（1） 垃圾信、廣告信或其他未經收信者同意而大量發送的郵件。
（2） 含有誹謗、詐欺、侮辱、猥褻、色情、賭博等訊息，或侵害他人隱私的郵件。
（3） 侵害他人智慧財產權的郵件。
（4） 含有電腦病毒或其他程式足以破壞或干擾電腦系統或資料的郵件。
（5） 用他人名義發送的郵件。
（6） 其他任何內容或發送方式違反我國現行法令之郵件。
13、 使用者不得為下列之行為：
（1） 未經授權而冒用他人使用者帳號及密碼。
（2） 未經同意而收集他人電子郵件位址以及個人資料。
（3） 破壞或干擾本服務的系統運作。
（4） 將本服務所提供的帳號提供予他人使用。
（5） 其他違反本服務的使用目的之行為。
（6） 利用本服務直接或間接從事商業行為。
（7） 不得使用本服務傳送機密性資料。
14、 未能配合上述規定者，資訊服務處保留暫停或永久停止提供服務全部或一部分之權力。
15、 如有下列情況，資訊服務處得緊急暫停使用者使用權力3天。經本院資安長授權，可無限延長停權期限。
（1） 影響本院聲譽情形，如外機關通報疑似非合理使用。
（2） 對本院系統或使用者資料有損害意圖或行為。
（3） 大量操作行為，影響系統服務穩定或本院其他使用者使用權益。
16、 使用者如對停權處置有意見，可於本院資訊業務諮議委員會提案申復。
17、 資訊服務處對本服務相關軟硬體設備進行維護保養、更新、或搬遷等必要之處置時，得暫停或中斷本服務之全部或一部分。
18、 本規範經本院資訊業務諮議委員會同意通過後公告實施，修正時亦同。",資訊,https://www.sinica.edu.tw/CP/382,資訊服務處服務台 02-2789-8855
全院共用服務-資安專區,核心資通系統除須依資安法完成一般資安防護措施另須完成之要求,"核心資通系統除須依資安法完成一般資安防護措施外另須完成以下要求：
1.受託業務包括客製化資通系統開發者，受託者應提供該資通系統之安全性檢測證明；該資通系統屬委託機關之核心資通系統，或委託金額達新臺幣一千萬元以上者，委託機關應自行或另行委託第三方進行安全性檢測。(依據:資通安全管理法施行細則
2.全部核心資通系統導入CNS 27001資訊安全管理系統國家標準、其他具有同等或以上效果之系統或標準，或其他公務機關自行發展並經主管機關認可之標準，於三年內完成公正第三方驗證，並持續維持其驗證有效性。(依據:資通安全責任等級分級辦法附表三)
3.每二年辦理一次業務持續運作演練。(依據:資通安全責任等級分級辦法附表三)
4.每年辦理一次網站安全弱點檢測。(依據:資通安全責任等級分級辦法附表三)
5.每二年辦理一次系統滲透測試。(依據:資通安全責任等級分級辦法附表三)
6.資通安全防護-具有對外服務之核心資通系統者，應備應用程式防火牆(依據:資通安全責任等級分級辦法附表三)",資訊,https://its.sinica.edu.tw/posts/148897,資訊服務處服務台 02-2789-8855
全院共用服務-資安專區,所中心資安分級及赴陸資安檢核/檢測,"本院各所中心資安分級及赴陸資安檢核/檢測：
一、各所/中心資安分級及資安防護準則
1.本院為資通安全責任等級B級機關。
2.本院各所中心依規模細分為B1、B2及B3等3個等級。
3.各等級分級原則及資安防護準則：
(1)B1等級，分級原則為單位人數小於100人，且資通系統數量小於 50；資安防護準則，至少 1 名資安專責人員、資通安全管理制度（ISMS）導入、每年辦理 1 次內部稽核、資通安全防護應滿足 B 級機關應辦事項（防毒軟體、網路防火牆、具有郵件伺服器者應備電子郵件過濾機制）
(2)B2等級，分級原則為單位人數大於等於100人小於300人，或資通系統數量大於等於 50；資安防護準則， 2 名資安專責人員或 1 名資安專職人員、資通安全管理制度（ISMS）導入、每年辦理 1 次內部稽核、資通安全防護應滿足 B 級機關應辦事項（防毒軟體、網路防火牆、具有郵件伺服器者應備電子郵件過濾機制）
(3)B3等級，分級原則為單位人數大於等於300人，經資安委員會認定具高資安風險之計畫；資安防護準則， 1名資安專責人員及 1 名資安專職人員、資通安全管理制度（ISMS）導入及單位內核心資通系統須通過驗證、每年辦理 1 次內部稽核及外部稽核、資通安全防護應滿足 B 級機關應辦事項（防毒軟體、網路防火牆、具有郵件伺服器者應備電子郵件過濾機制）外，應具備入侵偵測及防禦機制，具有對外服務之重要資通系統者，應具備應用程式防火牆。
註1：資通系統數量：指自行或委外開發之資通系統數量。註2：其餘應辦事項依資訊服務處統籌管控措施辦理。
4.請各所/中心配合資通安全責任等級辦理相關資安防護事宜。
二、赴陸及資安疑慮國家前應填報「資安檢核表」及「返臺資安檢核表」
1.依「本院人員赴具資安疑慮國家資安檢核作業要點」辦理。
2.現行本院同仁赴大陸(含轉機)及資安疑慮國家前，應於赴陸申報系統填寫「赴陸申請表」，返臺後填寫「返臺通報表」。
3.即日起，請一併於赴陸申報系統填寫「資安檢核表」，返臺後填寫「返臺資安檢核表」。
三、資訊設備資安檢測指引
1.資訊服務處每年定期辦理資訊設備資安檢測教育訓練，各所/中心應指派資安或資訊人員參加資安檢測教育訓練，完訓後即成為檢測人員。若檢測人員離職，各所/中心應指派其他人員完成交接事宜。
2.資安檢測範圍及時機：
(1)本院人員對平時所使用之資訊設備安全有疑慮時。
(2)依「本院人員赴具資安疑慮國家資安檢核作業要點」有進行資安檢測需求者。
(3)公務及依前款要點進行檢測之設備優先辦理資安檢測。",資訊,https://its.sinica.edu.tw/posts/182554,資訊服務處服務台 02-2789-8855
全院共用服務-資安專區,資安評比,"本院資安評比獎勵機制：係為提升本院各單位及同仁對於資通安全工作之重視與投入，爰訂定本院資安評比獎勵機制，每年評比1次，並由資訊服務處於年底結算各單位當年分數。
 具體評比內容與評分標準，可參考本處網頁https://its.sinica.edu.tw/posts/180259。",資訊,https://its.sinica.edu.tw/posts/180259,資訊服務處服務台 02-2789-8855
全院共用服務-資安專區,禁止院外對本院宿舍區之網路連線,"一、依據114年3月20日本院資通安全暨個人資料保護委員會第6屆第4次會議決議辦理。
二、為強化本院資安防護，降低本院宿舍區網路之資安風險，本院自114年9月1日起阻擋院外對宿舍區之全部網路連線，此設定不影響宿舍區連線院外的上網功能。
三、若本院住宿同仁有從院外連線至院內宿舍內部資訊設備之需求，可先透過院內 VPN 進行連線，即可從院外連線存取宿舍內部之資訊設備。",資訊,https://its.sinica.edu.tw/posts/187141,資訊服務處服務台 02-2789-8855
全院共用服務-資安專區,中央研究院大陸廠牌資通訊產品配合事項,"一、不得使用大陸廠牌資通訊產品
依行政院來函1：為避免公務及機敏資料遭不當竊取，導致機關機敏公務資訊外洩或造成國家資通安全危害風險，公務用之資通訊產品不得使用大陸廠牌。
資訊產品定義：參考資通安全管理法第3條用詞定義，包含軟體、硬體及服務等項，另具連網能力、資料處理或控制功能者皆屬於廣義之資通訊產品。
大陸廠牌認定：「從嚴認定」所有屬於大陸廠牌者，無論其原產地於我國、大陸地區或第三地區等，廠牌產品均不得使用。
禁用範圍：範圍為全機關，非僅機關內部資訊單位或特定單位，且包含委外廠商及其分包廠商。
公務機關使用資通訊產品原則：
1.公務用資通訊產品：不得使用大陸廠牌、不得安裝非公務用軟體、不得下載安裝大陸地區軟體（含App）。
2.公務活動：不得使用大陸地區所提供之平臺或服務。
3.個人資通訊設備：原則不得處理公務事務、原則不得與公務環境介接。
4.使用中資通訊產品（已使用或採購之大陸廠牌資通訊產品）：列冊管理，並限期汰換；不得與公務環境介接。
5.新購資通訊產品，機關於辦理採購時：應確實於招標文件規定不允許大陸地區廠商參與；不得採購大陸廠牌資通訊產品；禁止使用Deepseek製作書面履約成果，並增訂通案之生成式AI使用條款。
二、限制使用原則
依數位發展部「各機關對危害國家資通安全產品限制使用原則」第四點規定略以各機關因業務需求且無其他替代方案，必須採購或使用危害國家資通安全產品：
1.應具體敘明理由。
2.經機關（本院）資通安全長及本院上級機關（總統府）資安長逐級核可。
3.函報資通安全管理法主管機關（數位發展部）核定。
4.以專案方式購置，並列冊管理。
本院限制使用原則，若因本院學術研究需求（無其他替代方案），須採購（使用）大陸廠牌資通訊產品（如學術資料庫、AI服務與軟體等）：
1.於採購（使用）前先行函報本院資訊服務處，並具體敘明理由及資安防護措施。
2.資訊服務處完成上級機關陳報及完成核定後，函復申請單位，方可憑依採購（使用）核定產品。
3.完成採購或開始使用後請將產品列冊管理，並於各單位提供資通安全作業管考系統提報大陸廠牌資通訊產品盤點資料時，填報列冊資訊。
三、本院資安防護措施
(一)學術資料庫：
若本院各單位因學術研究需求確有使用大陸學術資料庫之必要，為強化其資安防護措施，包含建置連線專用主機，使用者電腦必須透過該專用主機才能連線，並禁止直接連線大陸學術資料庫，以提升使用者連線安全性，且前揭連線專用主機另有資安防護。
1.存取大陸學術資料庫之連線均會留存連線紀錄。
2.安裝防毒軟體、Xensor（端點防護程式）及導入SOC（SecurityOperationCenter），監控主機異常連線或程式。
3.建置系統及設定檔異動監控機制。
4.限定院內特定IP存取。 
(二)AI服務及軟體
依行政院來函2，本院原則全面禁用中國提供之網路服務與軟體（含DeepSeekAI）。
若本院各單位因學術研究需求確有使用之必要，須依規定報准核可且採取必要管制措施（如下）後再行使用；若有其他非下列所述之使用模式，須先與資訊服務處討論防護機制。
下載至不含公務與敏感資料的電腦（設備）使用。
方案1：離線模式操作
1.下載完畢後，設備須切換為離線模式。
2.並須遵循本院學術研究區網段分艙管理之第1級控制措施。
方案2：有網路連線需求
1.設定防火牆進行最小程度開放。
2.並須遵循本院學術研究區網段分艙管理之第2級控制措施。
四、其他相關議題
(一)非中國大陸廠牌設備由中國大陸維護服務者
應視個案產品（含硬體、軟體及服務）風險，評估是否有其他替代方案，並透過適當控制措施，審慎評估處置以降低資安風險。
(二)如涉及委外資通系統之維護、遠端存取資通系統或資通訊設備之移出移入，應至少辦理下列防護措施
1.選任及監督：應注意選任及監督受託者以符合資通安全及遠端存取之系統防護需求。
2.遠端存取管理：開放遠端存取期間以短天期為限，並建立異常行為管理機制，遠端存取結束後，應更換遠端存取通道（如VPN）登入密碼。
3.管控措施：對送修之資通訊設備採取適當管控措施，以確保該設備及資料之可用性、完整性及機密性（如移除機敏資料或送回後進行安全檢測）。
參考資料
行政院109年12月18日院臺護長字第1090201804A號函（公務用之資通訊產品不得使用大陸廠牌）。
行政院114年3月31日院授數資安字第1141000253號函（公務機關原則全面禁用DeepseekAI等大陸廠牌資通訊產品）。
本院相關公告及規範
114年2月10日資訊服務字第1141500150號書函（本院原則全面禁用DeepSeekAI以及其他由中國提供之AI服務與軟體）。
113年8月28日資訊服務字第1131500971號書函（本院學術研究區段分艙作業）。",資訊,https://its.sinica.edu.tw/posts/187040,資訊服務處服務台 02-2789-8855
全院共用服務-網路資訊,GWS雲端服務,院內 GWS 的登入方式為：Gmail 使用 https://mail.sinica.edu.tw、Google Drive 使用 https://drive.sinica.edu.tw，或可自 Google 首頁登入；登入帳號需使用格式 ＜您的SSO@as.edu.tw＞。,資訊,https://its.sinica.edu.tw/pages/4532,資訊服務處服務台 02-2789-8855
全院共用服務-網路資訊,GWS雲端服務,在 GWS 中，登入各項服務前必須完成 FIDO 驗證器綁定；未綁定者將無法登入，請洽單位管理者協助辦理。,資訊,https://its.sinica.edu.tw/pages/4532,資訊服務處服務台 02-2789-8855
全院共用服務-網路資訊,GWS雲端服務,在 GWS 登入流程中，若於 Google 首頁輸入帳號後出現「帳號不存在」訊息，請確認您輸入的是正確的格式 ＜您的SSO@as.edu.tw＞。,資訊,https://its.sinica.edu.tw/pages/4532,資訊服務處服務台 02-2789-8855
